TransactionID,CustomerID,ProductID,Quantity,TransactionDate,PaymentMethod,Revenue,Price,Cost,Profit
T01518,C0722,P0058,5,23-01-2024,Wallet,40807.2,8161.44,6032.91,10642.65
T01519,C0525,P0057,3,06-03-2023,Wallet,10259.28,3419.76,2454.36,2896.2
T01520,C0275,P0093,3,24-10-2024,NetBanking,3778.56,1259.52,1073.31,558.63
T01521,C0311,P0013,1,21-05-2023,Debit Card,6538.56,6538.56,5665.59,872.97
T01522,C0473,P0095,1,19-07-2024,Debit Card,5900.49,5900.49,5040.16,860.33
T01523,C0406,P0036,5,29-10-2023,UPI,31785.7,6357.14,5477.82,4396.6
T01524,C0445,P0031,5,13-05-2024,Credit Card,7635.6,1527.12,1254.54,1362.9
T01525,C0266,P0040,2,31-12-2023,Wallet,11615.22,5807.61,4576.57,2462.08
T01526,C0925,P0065,5,26-03-2024,Wallet,48226.35,9645.27,7293.63,11758.2
T01527,C0940,P0018,4,14-06-2024,Debit Card,5184.4,1296.1,1043.3,1011.2
T01528,C0233,P0066,4,04-12-2023,NetBanking,34470.12,8617.53,6967.61,6599.68
T01529,C0660,P0060,1,16-01-2023,Wallet,3252.03,3252.03,2488.02,764.01
T01530,C0116,P0058,2,10-01-2024,Wallet,16322.88,8161.44,6032.91,4257.06
T01531,C0833,P0035,4,21-05-2023,NetBanking,29362.08,7340.52,6556.01,3138.04
T01532,C0375,P0020,3,05-04-2024,Wallet,8678.25,2892.75,2193.42,2097.99
T01533,C0933,P0048,1,02-12-2024,UPI,2527.55,2527.55,2032.18,495.37
T01534,C0926,P0076,2,24-09-2024,NetBanking,6838.98,3419.49,2892.21,1054.56
T01535,C0642,P0011,4,07-02-2024,Debit Card,29582.16,7395.54,5207.32,8752.88
T01536,C0192,P0037,4,14-07-2023,Wallet,21100.2,5275.05,4013.91,5044.56
T01537,C0594,P0065,4,01-02-2023,Wallet,38581.08,9645.27,7293.63,9406.56
T01538,C0783,P0058,2,15-04-2024,Credit Card,16322.88,8161.44,6032.91,4257.06
T01539,C0980,P0016,3,25-10-2023,Credit Card,17288.34,5762.78,4245.33,4552.35
T01540,C0629,P0067,3,09-04-2024,Credit Card,28796.34,9598.78,6989.69,7827.27
T01541,C0788,P0063,5,30-04-2024,UPI,49360.35,9872.07,8546.72,6626.75
T01542,C0685,P0022,2,28-09-2023,Credit Card,1163.86,581.93,423.59,316.68
T01543,C0503,P0066,5,07-07-2023,NetBanking,43087.65,8617.53,6967.61,8249.6
T01544,C0760,P0076,5,13-07-2023,UPI,17097.45,3419.49,2892.21,2636.4
T01545,C0484,P0080,4,27-06-2024,Credit Card,27807.96,6951.99,5027.5,7697.96
T01546,C0748,P0058,4,14-09-2024,UPI,32645.76,8161.44,6032.91,8514.12
T01547,C0393,P0048,3,12-11-2024,Debit Card,7582.65,2527.55,2032.18,1486.11
T01548,C0327,P0058,3,06-11-2023,Credit Card,24484.32,8161.44,6032.91,6385.59
T01549,C0606,P0027,2,26-11-2023,Debit Card,15491.88,7745.94,5731.49,4028.9
T01550,C0619,P0083,3,12-10-2023,Debit Card,1334.85,444.95,340.91,312.12
T01551,C0900,P0075,3,26-12-2023,NetBanking,22944.81,7648.27,6435.04,3639.69
T01552,C0211,P0014,1,23-02-2023,UPI,6752.99,6752.99,5013.88,1739.11
T01553,C0414,P0098,3,13-03-2024,UPI,17219.58,5739.86,4508.71,3693.45
T01554,C0741,P0010,2,25-03-2023,NetBanking,3299.24,1649.62,1388.34,522.56
T01555,C0513,P0034,5,18-11-2024,UPI,2648.1,529.62,471.24,291.9
T01556,C0373,P0005,2,24-07-2023,Wallet,15605.28,7802.64,5705.32,4194.64
T01557,C0090,P0028,3,30-10-2024,Credit Card,10660.56,3553.52,2852.93,2101.77
T01558,C0993,P0077,4,06-08-2023,Credit Card,6716.52,1679.13,1434.4,978.92
T01559,C0143,P0027,3,29-06-2023,UPI,23237.82,7745.94,5731.49,6043.35
T01560,C0084,P0045,5,20-11-2024,Wallet,8758.75,1751.75,1316.89,2174.3
T01561,C0761,P0052,3,15-12-2023,Debit Card,3002.76,1000.92,855.81,435.33
T01562,C0383,P0007,1,31-01-2023,NetBanking,6619.77,6619.77,4710.74,1909.03
T01563,C0259,P0040,2,28-12-2023,Debit Card,11615.22,5807.61,4576.57,2462.08
T01564,C0755,P0081,2,27-04-2024,NetBanking,14663.24,7331.62,6397.72,1867.8
T01565,C0193,P0043,1,25-04-2024,UPI,946.3,946.3,668.92,277.38
T01566,C0305,P0036,3,27-12-2024,NetBanking,19071.42,6357.14,5477.82,2637.96
T01567,C0946,P0092,1,21-01-2023,Wallet,538.84,538.84,454.05,84.79
T01568,C0515,P0071,2,05-02-2024,Wallet,10339.14,5169.57,4417.13,1504.88
T01569,C0232,P0040,4,21-11-2023,NetBanking,23230.44,5807.61,4576.57,4924.16
T01570,C0901,P0085,5,06-05-2023,Debit Card,11693.7,2338.74,1782.58,2780.8
T01571,C0959,P0020,3,11-03-2024,Credit Card,8678.25,2892.75,2193.42,2097.99
T01572,C0637,P0048,5,06-10-2024,NetBanking,12637.75,2527.55,2032.18,2476.85
T01573,C0696,P0017,5,29-09-2024,NetBanking,8571.9,1714.38,1304.38,2050
T01574,C0987,P0013,5,17-12-2024,UPI,32692.8,6538.56,5665.59,4364.85
T01575,C0819,P0020,1,03-03-2024,UPI,2892.75,2892.75,2193.42,699.33
T01576,C0159,P0001,1,12-11-2023,NetBanking,814.66,814.66,631.29,183.37
T01577,C0223,P0023,1,16-06-2023,NetBanking,4945.33,4945.33,3750.68,1194.65
T01578,C0237,P0048,2,07-06-2024,NetBanking,5055.1,2527.55,2032.18,990.74
T01579,C0453,P0014,5,11-03-2023,Debit Card,33764.95,6752.99,5013.88,8695.55
T01580,C0161,P0017,3,15-03-2023,UPI,5143.14,1714.38,1304.38,1230
T01581,C0636,P0035,2,11-10-2023,UPI,14681.04,7340.52,6556.01,1569.02
T01582,C0781,P0073,1,17-04-2024,Credit Card,2204.69,2204.69,1545.72,658.97
T01583,C0631,P0070,5,03-01-2024,UPI,8315.9,1663.18,1492.5,853.4
T01584,C0654,P0013,2,28-11-2024,UPI,13077.12,6538.56,5665.59,1745.94
T01585,C0318,P0031,4,13-12-2024,NetBanking,6108.48,1527.12,1254.54,1090.32
T01586,C0857,P0071,5,01-08-2024,Wallet,25847.85,5169.57,4417.13,3762.2
T01587,C0777,P0041,1,09-11-2023,UPI,4528.29,4528.29,3280.33,1247.96
T01588,C0300,P0053,1,10-09-2024,UPI,4575.73,4575.73,4062.79,512.94
T01589,C0262,P0050,4,12-09-2024,Wallet,5622.68,1405.67,1035.94,1478.92
T01590,C0406,P0087,1,28-06-2024,Credit Card,9746.25,9746.25,8244.56,1501.69
T01591,C0905,P0004,3,14-12-2024,NetBanking,17061.78,5687.26,4662.03,3075.69
T01592,C0532,P0033,2,10-10-2023,NetBanking,14206.38,7103.19,5064.65,4077.08
T01593,C0031,P0015,2,15-10-2023,NetBanking,6644.8,3322.4,2446.5,1751.8
T01594,C0029,P0038,1,24-02-2024,Wallet,757.67,757.67,545.17,212.5
T01595,C0931,P0086,1,15-01-2023,UPI,6890.36,6890.36,5271.38,1618.98
T01596,C0605,P0092,5,22-03-2023,Credit Card,2694.2,538.84,454.05,423.95
T01597,C0943,P0053,4,21-03-2023,NetBanking,18302.92,4575.73,4062.79,2051.76
T01598,C0905,P0094,4,12-04-2024,NetBanking,906.56,226.64,184.09,170.2
T01599,C0446,P0085,2,21-12-2023,Wallet,4677.48,2338.74,1782.58,1112.32
T01600,C0931,P0027,4,17-02-2023,Credit Card,30983.76,7745.94,5731.49,8057.8
T01601,C0646,P0009,5,27-10-2024,NetBanking,5418,1083.6,888.79,974.05
T01602,C0120,P0094,3,02-12-2024,Wallet,679.92,226.64,184.09,127.65
T01603,C0103,P0043,4,04-03-2023,NetBanking,3785.2,946.3,668.92,1109.52
T01604,C0781,P0077,3,25-11-2024,Wallet,5037.39,1679.13,1434.4,734.19
T01605,C0559,P0082,4,27-12-2024,NetBanking,38924.72,9731.18,8024.91,6825.08
T01606,C0943,P0037,2,10-04-2024,UPI,10550.1,5275.05,4013.91,2522.28
T01607,C0537,P0096,3,10-09-2024,Credit Card,13137,4379,3497.77,2643.69
T01608,C0914,P0090,5,05-10-2023,UPI,30909.4,6181.88,4911.15,6353.65
T01609,C0412,P0019,5,26-03-2024,Wallet,3865.95,773.19,608.03,825.8
T01610,C0033,P0043,4,06-01-2024,Wallet,3785.2,946.3,668.92,1109.52
T01611,C0654,P0085,1,13-05-2024,Wallet,2338.74,2338.74,1782.58,556.16
T01612,C0336,P0046,4,14-11-2023,Debit Card,12925.84,3231.46,2690.2,2165.04
T01613,C0921,P0039,4,18-06-2024,Credit Card,20686.32,5171.58,4327.82,3375.04
T01614,C0450,P0018,4,01-01-2024,NetBanking,5184.4,1296.1,1043.3,1011.2
T01615,C0246,P0024,3,05-09-2024,Wallet,13958.19,4652.73,3597.83,3164.7
T01616,C0684,P0034,5,10-06-2023,NetBanking,2648.1,529.62,471.24,291.9
T01617,C0895,P0031,5,29-08-2024,Debit Card,7635.6,1527.12,1254.54,1362.9
T01618,C0328,P0058,2,19-05-2023,Wallet,16322.88,8161.44,6032.91,4257.06
T01619,C0686,P0068,1,14-08-2024,Debit Card,5459.1,5459.1,4697.22,761.88
T01620,C0472,P0061,1,23-12-2023,UPI,4460.16,4460.16,3468.82,991.34
T01621,C0949,P0047,1,15-01-2024,Credit Card,2025.26,2025.26,1543.94,481.32
T01622,C0134,P0074,2,18-08-2024,Wallet,5101.2,2550.6,2201.4,698.4
T01623,C0228,P0038,1,22-06-2023,Wallet,757.67,757.67,545.17,212.5
T01624,C0650,P0060,1,16-08-2024,Credit Card,3252.03,3252.03,2488.02,764.01
T01625,C0446,P0006,3,22-04-2024,NetBanking,20629.14,6876.38,5028,5545.14
T01626,C0850,P0012,3,15-11-2024,Wallet,9769.29,3256.43,2911.19,1035.72
T01627,C0686,P0002,2,02-04-2024,NetBanking,13716.68,6858.34,6104.9,1506.88
T01628,C0957,P0073,4,04-06-2023,UPI,8818.76,2204.69,1545.72,2635.88
T01629,C0187,P0087,3,14-06-2023,Wallet,29238.75,9746.25,8244.56,4505.07
T01630,C0770,P0024,5,23-06-2023,Debit Card,23263.65,4652.73,3597.83,5274.5
T01631,C0621,P0082,2,21-10-2024,Wallet,19462.36,9731.18,8024.91,3412.54
T01632,C0521,P0019,1,06-04-2024,Debit Card,773.19,773.19,608.03,165.16
T01633,C0418,P0086,5,20-04-2023,UPI,34451.8,6890.36,5271.38,8094.9
T01634,C0131,P0006,3,01-08-2024,UPI,20629.14,6876.38,5028,5545.14
T01635,C0421,P0053,4,22-10-2024,Wallet,18302.92,4575.73,4062.79,2051.76
T01636,C0157,P0053,5,09-02-2024,Wallet,22878.65,4575.73,4062.79,2564.7
T01637,C0544,P0009,5,25-02-2023,Credit Card,5418,1083.6,888.79,974.05
T01638,C0939,P0038,5,17-12-2023,Debit Card,3788.35,757.67,545.17,1062.5
T01639,C0067,P0033,5,19-06-2024,NetBanking,35515.95,7103.19,5064.65,10192.7
T01640,C0600,P0015,4,22-06-2023,Wallet,13289.6,3322.4,2446.5,3503.6
T01641,C0774,P0006,5,13-03-2024,Wallet,34381.9,6876.38,5028,9241.9
T01642,C0630,P0017,2,10-05-2024,UPI,3428.76,1714.38,1304.38,820
T01643,C0077,P0029,2,21-11-2023,Credit Card,1767.92,883.96,723.51,320.9
T01644,C0181,P0008,5,13-09-2023,NetBanking,37386.95,7477.39,6529.52,4739.35
T01645,C0428,P0068,2,22-10-2023,Credit Card,10918.2,5459.1,4697.22,1523.76
T01646,C0642,P0082,2,24-08-2024,Credit Card,19462.36,9731.18,8024.91,3412.54
T01647,C0535,P0027,3,17-01-2023,Credit Card,23237.82,7745.94,5731.49,6043.35
T01648,C0672,P0058,3,05-03-2023,Wallet,24484.32,8161.44,6032.91,6385.59
T01649,C0780,P0016,2,23-04-2024,UPI,11525.56,5762.78,4245.33,3034.9
T01650,C0923,P0065,2,08-09-2024,Credit Card,19290.54,9645.27,7293.63,4703.28
T01651,C0321,P0010,4,01-06-2023,UPI,6598.48,1649.62,1388.34,1045.12
T01652,C0301,P0025,4,19-08-2024,UPI,3982,995.5,787.65,831.4
T01653,C0746,P0031,3,03-03-2023,Debit Card,4581.36,1527.12,1254.54,817.74
T01654,C0421,P0100,4,30-08-2024,NetBanking,18592.8,4648.2,3354.04,5176.64
T01655,C0810,P0025,5,18-02-2023,Credit Card,4977.5,995.5,787.65,1039.25
T01656,C0381,P0070,4,14-07-2024,Debit Card,6652.72,1663.18,1492.5,682.72
T01657,C0959,P0059,3,29-09-2023,Wallet,18934.74,6311.58,4475.2,5509.14
T01658,C0819,P0099,4,10-06-2024,Wallet,1089.8,272.45,192.1,321.4
T01659,C0828,P0062,1,18-02-2024,Wallet,4650.53,4650.53,3507.75,1142.78
T01660,C0332,P0039,2,27-07-2023,UPI,10343.16,5171.58,4327.82,1687.52
T01661,C0284,P0074,4,12-10-2024,UPI,10202.4,2550.6,2201.4,1396.8
T01662,C0344,P0026,3,01-10-2023,Debit Card,28622.4,9540.8,8176.8,4092
T01663,C0648,P0100,3,29-01-2024,NetBanking,13944.6,4648.2,3354.04,3882.48
T01664,C0618,P0032,3,26-07-2024,Credit Card,18565.89,6188.63,4543.1,4936.59
T01665,C0319,P0065,2,27-10-2024,Debit Card,19290.54,9645.27,7293.63,4703.28
T01666,C0651,P0056,4,06-09-2023,Credit Card,18885.76,4721.44,4175.52,2183.68
T01667,C0704,P0021,5,13-12-2024,Credit Card,22329.2,4465.84,3672.58,3966.3
T01668,C0841,P0040,4,13-07-2023,Wallet,23230.44,5807.61,4576.57,4924.16
T01669,C0855,P0008,2,28-09-2023,Wallet,14954.78,7477.39,6529.52,1895.74
T01670,C0056,P0006,3,11-12-2024,NetBanking,20629.14,6876.38,5028,5545.14
T01671,C0407,P0026,3,23-01-2024,NetBanking,28622.4,9540.8,8176.8,4092
T01672,C0495,P0087,2,06-04-2024,Wallet,19492.5,9746.25,8244.56,3003.38
T01673,C0555,P0048,5,13-03-2023,NetBanking,12637.75,2527.55,2032.18,2476.85
T01674,C0818,P0025,1,21-05-2024,Credit Card,995.5,995.5,787.65,207.85
T01675,C0768,P0061,2,10-04-2024,UPI,8920.32,4460.16,3468.82,1982.68
T01676,C0656,P0039,1,24-06-2024,NetBanking,5171.58,5171.58,4327.82,843.76
T01677,C0021,P0056,4,07-04-2024,UPI,18885.76,4721.44,4175.52,2183.68
T01678,C0352,P0084,3,22-12-2023,Credit Card,12660.42,4220.14,3007.74,3637.2
T01679,C0664,P0036,5,22-12-2024,Credit Card,31785.7,6357.14,5477.82,4396.6
T01680,C0980,P0086,2,04-04-2024,Credit Card,13780.72,6890.36,5271.38,3237.96
T01681,C0501,P0067,4,02-04-2023,NetBanking,38395.12,9598.78,6989.69,10436.36
T01682,C0997,P0058,3,05-04-2024,Debit Card,24484.32,8161.44,6032.91,6385.59
T01683,C0062,P0077,3,13-10-2024,NetBanking,5037.39,1679.13,1434.4,734.19
T01684,C0710,P0074,3,07-04-2024,UPI,7651.8,2550.6,2201.4,1047.6
T01685,C0622,P0026,1,17-09-2023,UPI,9540.8,9540.8,8176.8,1364
T01686,C0678,P0091,3,12-03-2023,Wallet,9922.8,3307.6,2394.43,2739.51
T01687,C0999,P0056,2,11-04-2024,UPI,9442.88,4721.44,4175.52,1091.84
T01688,C0116,P0085,3,19-10-2023,UPI,7016.22,2338.74,1782.58,1668.48
T01689,C0714,P0044,2,23-07-2023,Debit Card,10157.42,5078.71,4478.73,1199.96
T01690,C0473,P0083,3,03-05-2024,UPI,1334.85,444.95,340.91,312.12
T01691,C0785,P0098,4,03-10-2024,Wallet,22959.44,5739.86,4508.71,4924.6
T01692,C0511,P0012,3,15-05-2024,Credit Card,9769.29,3256.43,2911.19,1035.72
T01693,C0690,P0054,4,25-02-2023,Debit Card,28432.32,7108.08,6247.76,3441.28
T01694,C0281,P0059,4,16-11-2023,UPI,25246.32,6311.58,4475.2,7345.52
T01695,C0171,P0049,5,22-05-2023,Credit Card,45434.4,9086.88,7354.39,8662.45
T01696,C0215,P0028,5,16-06-2023,UPI,17767.6,3553.52,2852.93,3502.95
T01697,C0619,P0050,2,22-10-2023,Wallet,2811.34,1405.67,1035.94,739.46
T01698,C0469,P0093,1,01-07-2023,Credit Card,1259.52,1259.52,1073.31,186.21
T01699,C0365,P0034,4,28-08-2023,UPI,2118.48,529.62,471.24,233.52
T01700,C0226,P0074,1,20-03-2023,Credit Card,2550.6,2550.6,2201.4,349.2
T01701,C0479,P0048,4,24-04-2023,Wallet,10110.2,2527.55,2032.18,1981.48
T01702,C0325,P0070,4,06-07-2023,Credit Card,6652.72,1663.18,1492.5,682.72
T01703,C0122,P0055,1,19-06-2023,Debit Card,8189.83,8189.83,6712.22,1477.61
T01704,C0096,P0040,3,20-07-2024,Credit Card,17422.83,5807.61,4576.57,3693.12
T01705,C0176,P0006,3,08-05-2023,Credit Card,20629.14,6876.38,5028,5545.14
T01706,C0297,P0007,5,07-04-2023,Wallet,33098.85,6619.77,4710.74,9545.15
T01707,C0972,P0092,2,08-03-2024,Credit Card,1077.68,538.84,454.05,169.58
T01708,C0410,P0045,3,29-06-2023,Wallet,5255.25,1751.75,1316.89,1304.58
T01709,C0130,P0014,3,26-02-2024,Credit Card,20258.97,6752.99,5013.88,5217.33
T01710,C0358,P0079,3,29-10-2023,Wallet,22291.83,7430.61,5734.15,5089.38
T01711,C0921,P0098,4,21-12-2024,Debit Card,22959.44,5739.86,4508.71,4924.6
T01712,C0660,P0003,5,03-10-2024,Credit Card,47052.75,9410.55,7965.08,7227.35
T01713,C0437,P0044,2,02-05-2023,UPI,10157.42,5078.71,4478.73,1199.96
T01714,C0624,P0076,2,15-11-2023,NetBanking,6838.98,3419.49,2892.21,1054.56
T01715,C0313,P0017,3,30-01-2024,Credit Card,5143.14,1714.38,1304.38,1230
T01716,C0753,P0039,1,04-11-2024,UPI,5171.58,5171.58,4327.82,843.76
T01717,C0757,P0031,3,12-03-2024,Credit Card,4581.36,1527.12,1254.54,817.74
T01718,C0895,P0039,1,29-02-2024,NetBanking,5171.58,5171.58,4327.82,843.76
T01719,C0571,P0061,1,04-01-2023,Credit Card,4460.16,4460.16,3468.82,991.34
T01720,C0794,P0057,2,08-11-2023,UPI,6839.52,3419.76,2454.36,1930.8
T01721,C0813,P0001,1,10-03-2024,UPI,814.66,814.66,631.29,183.37
T01722,C0863,P0030,5,18-09-2023,NetBanking,8077,1615.4,1145.79,2348.05
T01723,C0081,P0072,2,05-01-2023,Debit Card,16577.72,8288.86,6131.63,4314.46
T01724,C0328,P0095,1,06-05-2023,NetBanking,5900.49,5900.49,5040.16,860.33
T01725,C0849,P0072,2,12-02-2023,Credit Card,16577.72,8288.86,6131.63,4314.46
T01726,C0315,P0077,4,06-04-2023,Debit Card,6716.52,1679.13,1434.4,978.92
T01727,C0476,P0028,3,20-09-2024,Wallet,10660.56,3553.52,2852.93,2101.77
T01728,C0088,P0003,3,19-12-2023,UPI,28231.65,9410.55,7965.08,4336.41
T01729,C0297,P0024,2,26-01-2023,Wallet,9305.46,4652.73,3597.83,2109.8
T01730,C0564,P0061,4,15-05-2023,Credit Card,17840.64,4460.16,3468.82,3965.36
T01731,C0416,P0041,5,28-02-2024,UPI,22641.45,4528.29,3280.33,6239.8
T01732,C0868,P0020,2,13-10-2024,Credit Card,5785.5,2892.75,2193.42,1398.66
T01733,C0870,P0005,3,01-01-2023,NetBanking,23407.92,7802.64,5705.32,6291.96
T01734,C0864,P0035,2,30-01-2024,UPI,14681.04,7340.52,6556.01,1569.02
T01735,C0305,P0042,2,11-08-2024,UPI,10188.96,5094.48,4070.67,2047.62
T01736,C0330,P0024,3,13-11-2023,Credit Card,13958.19,4652.73,3597.83,3164.7
T01737,C0851,P0082,5,20-04-2024,UPI,48655.9,9731.18,8024.91,8531.35
T01738,C0793,P0007,5,10-05-2023,Credit Card,33098.85,6619.77,4710.74,9545.15
T01739,C0564,P0001,1,14-10-2023,NetBanking,814.66,814.66,631.29,183.37
T01740,C0228,P0077,4,26-02-2024,Credit Card,6716.52,1679.13,1434.4,978.92
T01741,C0922,P0019,5,30-01-2024,Debit Card,3865.95,773.19,608.03,825.8
T01742,C0374,P0088,4,25-09-2024,NetBanking,19756.04,4939.01,4087.09,3407.68
T01743,C0087,P0093,3,07-02-2023,Wallet,3778.56,1259.52,1073.31,558.63
T01744,C0323,P0096,4,16-01-2024,UPI,17516,4379,3497.77,3524.92
T01745,C0594,P0023,4,07-03-2024,Wallet,19781.32,4945.33,3750.68,4778.6
T01746,C0473,P0031,3,19-10-2023,Credit Card,4581.36,1527.12,1254.54,817.74
T01747,C0429,P0042,1,14-01-2024,NetBanking,5094.48,5094.48,4070.67,1023.81
T01748,C0098,P0094,3,02-05-2024,Wallet,679.92,226.64,184.09,127.65
T01749,C0344,P0088,2,09-03-2024,Credit Card,9878.02,4939.01,4087.09,1703.84
T01750,C0979,P0076,3,01-06-2023,NetBanking,10258.47,3419.49,2892.21,1581.84
T01751,C0864,P0092,2,26-03-2024,Debit Card,1077.68,538.84,454.05,169.58
T01752,C0167,P0093,4,20-07-2024,NetBanking,5038.08,1259.52,1073.31,744.84
T01753,C0562,P0077,5,29-06-2023,Wallet,8395.65,1679.13,1434.4,1223.65
T01754,C0624,P0051,3,25-07-2023,NetBanking,29509.77,9836.59,8793.09,3130.5
T01755,C0754,P0033,5,20-06-2023,Debit Card,35515.95,7103.19,5064.65,10192.7
T01756,C0693,P0044,2,06-02-2023,NetBanking,10157.42,5078.71,4478.73,1199.96
T01757,C0576,P0033,3,17-08-2023,Debit Card,21309.57,7103.19,5064.65,6115.62
T01758,C0801,P0078,4,24-04-2024,UPI,11726.88,2931.72,2095.62,3344.4
T01759,C0669,P0029,2,09-03-2024,NetBanking,1767.92,883.96,723.51,320.9
T01760,C0519,P0085,4,16-07-2023,UPI,9354.96,2338.74,1782.58,2224.64
T01761,C0307,P0083,4,06-02-2023,UPI,1779.8,444.95,340.91,416.16
T01762,C0311,P0033,5,04-07-2024,Wallet,35515.95,7103.19,5064.65,10192.7
T01763,C0271,P0026,4,16-09-2023,Wallet,38163.2,9540.8,8176.8,5456
T01764,C0971,P0082,3,30-01-2023,UPI,29193.54,9731.18,8024.91,5118.81
T01765,C0663,P0023,5,14-01-2024,Credit Card,24726.65,4945.33,3750.68,5973.25
T01766,C0756,P0029,4,12-10-2023,UPI,3535.84,883.96,723.51,641.8
T01767,C0089,P0061,4,20-07-2024,UPI,17840.64,4460.16,3468.82,3965.36
T01768,C0179,P0046,3,29-02-2024,Wallet,9694.38,3231.46,2690.2,1623.78
T01769,C0752,P0010,4,04-08-2023,Credit Card,6598.48,1649.62,1388.34,1045.12
T01770,C0379,P0089,2,05-02-2023,Wallet,7976.54,3988.27,3499.48,977.58
T01771,C0136,P0096,4,05-09-2023,Wallet,17516,4379,3497.77,3524.92
T01772,C0418,P0090,5,14-03-2024,UPI,30909.4,6181.88,4911.15,6353.65
T01773,C0125,P0056,3,23-02-2023,Credit Card,14164.32,4721.44,4175.52,1637.76
T01774,C0048,P0041,5,03-09-2023,NetBanking,22641.45,4528.29,3280.33,6239.8
T01775,C0769,P0071,5,20-03-2023,NetBanking,25847.85,5169.57,4417.13,3762.2
T01776,C0159,P0049,3,07-10-2024,NetBanking,27260.64,9086.88,7354.39,5197.47
T01777,C0577,P0041,2,11-11-2023,Wallet,9056.58,4528.29,3280.33,2495.92
T01778,C0178,P0014,5,18-10-2024,NetBanking,33764.95,6752.99,5013.88,8695.55
T01779,C0852,P0072,4,24-05-2024,Credit Card,33155.44,8288.86,6131.63,8628.92
T01780,C0699,P0015,5,20-06-2023,UPI,16612,3322.4,2446.5,4379.5
T01781,C0317,P0068,5,31-07-2023,Debit Card,27295.5,5459.1,4697.22,3809.4
T01782,C0178,P0007,2,26-07-2024,Credit Card,13239.54,6619.77,4710.74,3818.06
T01783,C0913,P0066,3,14-11-2023,NetBanking,25852.59,8617.53,6967.61,4949.76
T01784,C0376,P0063,1,05-08-2024,Debit Card,9872.07,9872.07,8546.72,1325.35
T01785,C0701,P0075,5,30-01-2024,UPI,38241.35,7648.27,6435.04,6066.15
T01786,C0144,P0087,2,01-05-2023,Credit Card,19492.5,9746.25,8244.56,3003.38
T01787,C0493,P0092,4,23-07-2024,NetBanking,2155.36,538.84,454.05,339.16
T01788,C0399,P0085,5,26-12-2023,UPI,11693.7,2338.74,1782.58,2780.8
T01789,C0690,P0100,4,22-09-2023,Credit Card,18592.8,4648.2,3354.04,5176.64
T01790,C0458,P0019,4,19-08-2024,NetBanking,3092.76,773.19,608.03,660.64
T01791,C0993,P0055,2,17-11-2023,Debit Card,16379.66,8189.83,6712.22,2955.22
T01792,C0798,P0040,3,01-09-2023,Debit Card,17422.83,5807.61,4576.57,3693.12
T01793,C0844,P0006,4,15-06-2023,NetBanking,27505.52,6876.38,5028,7393.52
T01794,C0795,P0019,2,22-08-2023,Credit Card,1546.38,773.19,608.03,330.32
T01795,C0700,P0041,4,21-06-2024,NetBanking,18113.16,4528.29,3280.33,4991.84
T01796,C0391,P0038,5,02-09-2024,Wallet,3788.35,757.67,545.17,1062.5
T01797,C0174,P0079,3,30-11-2024,Debit Card,22291.83,7430.61,5734.15,5089.38
T01798,C0256,P0003,5,07-07-2024,Credit Card,47052.75,9410.55,7965.08,7227.35
T01799,C0219,P0087,4,16-11-2024,Wallet,38985,9746.25,8244.56,6006.76
T01800,C0654,P0034,3,28-09-2023,Wallet,1588.86,529.62,471.24,175.14
T01801,C0188,P0071,5,09-04-2024,Credit Card,25847.85,5169.57,4417.13,3762.2
T01802,C0644,P0087,4,08-09-2023,Credit Card,38985,9746.25,8244.56,6006.76
T01803,C0150,P0026,4,02-05-2023,Debit Card,38163.2,9540.8,8176.8,5456
T01804,C0030,P0032,4,07-12-2024,Credit Card,24754.52,6188.63,4543.1,6582.12
T01805,C0099,P0086,5,23-02-2024,UPI,34451.8,6890.36,5271.38,8094.9
T01806,C0991,P0096,3,26-12-2023,NetBanking,13137,4379,3497.77,2643.69
T01807,C0804,P0040,2,27-06-2023,UPI,11615.22,5807.61,4576.57,2462.08
T01808,C0024,P0008,1,05-02-2024,Credit Card,7477.39,7477.39,6529.52,947.87
T01809,C0789,P0059,2,13-08-2023,Debit Card,12623.16,6311.58,4475.2,3672.76
T01810,C0196,P0088,1,29-10-2024,Debit Card,4939.01,4939.01,4087.09,851.92
T01811,C0476,P0002,3,23-09-2023,UPI,20575.02,6858.34,6104.9,2260.32
T01812,C0084,P0015,2,20-01-2024,Credit Card,6644.8,3322.4,2446.5,1751.8
T01813,C0348,P0002,5,18-01-2024,Wallet,34291.7,6858.34,6104.9,3767.2
T01814,C0057,P0032,2,16-06-2023,NetBanking,12377.26,6188.63,4543.1,3291.06
T01815,C0428,P0017,2,15-07-2024,NetBanking,3428.76,1714.38,1304.38,820
T01816,C0760,P0019,4,14-04-2024,NetBanking,3092.76,773.19,608.03,660.64
T01817,C0904,P0043,3,24-04-2023,Debit Card,2838.9,946.3,668.92,832.14
T01818,C0725,P0088,1,05-09-2023,Wallet,4939.01,4939.01,4087.09,851.92
T01819,C0818,P0018,1,20-12-2023,UPI,1296.1,1296.1,1043.3,252.8
T01820,C0384,P0099,3,16-05-2023,Debit Card,817.35,272.45,192.1,241.05
T01821,C0274,P0005,4,30-11-2023,Wallet,31210.56,7802.64,5705.32,8389.28
T01822,C0988,P0041,3,25-08-2023,Credit Card,13584.87,4528.29,3280.33,3743.88
T01823,C0659,P0082,1,01-09-2023,Debit Card,9731.18,9731.18,8024.91,1706.27
